Opportunity_ID,Target
11684,0.267
10839,0.78
11752,0.593
12084,0.314
12367,0.559
11877,0.381
11705,0.685
12295,0.737
11458,0.254
12139,0.247
11923,0.765
11282,0.738
11427,0.739
11083,0.322
11729,0.69
11403,0.305
11706,0.244
12332,0.321
12348,0.316
12350,0.316
12327,0.254
12337,0.309
12349,0.309
12324,0.284
12335,0.283
12333,0.283
12325,0.32
12322,0.325
12330,0.368
12320,0.249
12321,0.266
12323,0.336
12334,0.282
12347,0.258
12351,0.226
12336,0.316
12329,0.259
12338,0.266
12345,0.313
12346,0.313
12328,0.324
12331,0.243
11054,0.742
11397,0.426
11986,0.605
11084,0.549
11866,0.593
11867,0.593
11753,0.593
11864,0.593
11865,0.593
10925,0.787
11094,0.716
11504,0.686
11250,0.233
10882,0.332
11466,0.358
11467,0.354
11078,0.388
10787,0.746
10763,0.765
10889,0.749
10762,0.743
10923,0.749
10892,0.749
11933,0.74
11974,0.749
12013,0.799
11640,0.748
11807,0.748
12186,0.8
11702,0.775
11643,0.782
11644,0.77
11645,0.762
11057,0.405
11044,0.366
11908,0.583
11900,0.746
11901,0.735
11902,0.754
12102,0.752
12103,0.747
10906,0.759
11924,0.536
12340,0.745
12245,0.8
11829,0.671
11251,0.672
10924,0.748
11007,0.746
11782,0.796
11934,0.384
11065,0.741
12213,0.764
11594,0.745
12219,0.764
10820,0.613
10741,0.779
12283,0.774
10756,0.739
11293,0.7
10764,0.7
10795,0.7
10890,0.679
10888,0.679
10891,0.699
10893,0.694
10894,0.684
10895,0.691
11709,0.701
11710,0.649
11711,0.588
11712,0.617
11713,0.554
11794,0.619
12074,0.541
12294,0.595
12355,0.602
11897,0.699
11992,0.586
12030,0.322
11896,0.581
11989,0.532
11991,0.482
12029,0.266
12251,0.789
11785,0.788
11884,0.322
11528,0.742
11646,0.738
11953,0.749
11242,0.673
12073,0.742
10761,0.738
10881,0.684
11488,0.793
11514,0.738
11527,0.793
11524,0.793
11525,0.793
11526,0.793
11620,0.614
11730,0.69
11662,0.61
11795,0.624
11868,0.742
11975,0.741
11976,0.739
12215,0.701
12214,0.732
12246,0.74
10693,0.74
10694,0.74
11748,0.32
11690,0.312
11691,0.347
11693,0.295
11079,0.593
10886,0.747
10885,0.75
11081,0.763
11469,0.299
11364,0.32
11546,0.671
11462,0.324
11091,0.534
11461,0.303
11549,0.637
11547,0.637
11296,0.517
11297,0.32
11069,0.505
11465,0.314
11464,0.314
11463,0.238
11548,0.637
11468,0.314
12182,0.323
10790,0.384
11780,0.788
12247,0.687
10742,0.703
12183,0.448
12141,0.336
11903,0.721
11904,0.735
11905,0.742
11906,0.717
11907,0.742
12353,0.782
12248,0.691
12261,0.797
11973,0.327
12300,0.769
12301,0.683
11955,0.666
11707,0.699
11708,0.426
11768,0.699
11769,0.498
11587,0.741
11583,0.687
11885,0.323
12116,0.68
12115,0.68
10692,0.455
11870,0.603
12120,0.691
11869,0.76
11928,0.611
11929,0.61
11930,0.611
10972,0.364
10788,0.606
10791,0.746
11595,0.738
11581,0.756
10976,0.741
11092,0.557
11093,0.59
11382,0.749
11089,0.46
11426,0.73
11424,0.614
11425,0.553
11509,0.569
11087,0.746
11522,0.689
11567,0.693
10984,0.296
11223,0.577
11224,0.446
11276,0.35
11277,0.409
11324,0.7
10767,0.587
10766,0.494
10874,0.587
10896,0.423
10897,0.357
10986,0.33
10987,0.451
11041,0.677
11063,0.352
11064,0.319
11095,0.572
11096,0.572
11489,0.684
11512,0.699
11511,0.688
11596,0.72
11597,0.601
11598,0.699
11599,0.688
11508,0.801
11584,0.391
11435,0.57
11398,0.748
11703,0.691
10859,0.351
11039,0.749
11401,0.779
11399,0.748
11704,0.745
11005,0.288
11347,0.625
11046,0.704
11622,0.294
11222,0.722
11585,0.483
12002,0.583
11490,0.321
11077,0.783
11406,0.429
11346,0.294
11681,0.401
11006,0.553
11024,0.285
11767,0.318
11043,0.797
12052,0.35
12298,0.742
12188,0.694
12249,0.773
11228,0.685
11761,0.738
11377,0.263
11925,0.77
11970,0.804
10821,0.707
11931,0.69
11727,0.749
12028,0.78
12138,0.775
11080,0.771
10841,0.785
10947,0.759
11818,0.324
11958,0.341
10949,0.777
11781,0.687
12114,0.794
10743,0.572
11701,0.762
10988,0.748
12221,0.746
11685,0.429
11687,0.432
11692,0.688
11792,0.263
11300,0.599
11453,0.391
11486,0.264
11447,0.341
11637,0.304
11714,0.294
11716,0.294
11932,0.593
11895,0.362
12365,0.719
12326,0.389
12053,0.283
11892,0.571
11891,0.571
11893,0.571
11894,0.571
11899,0.754
10744,0.572
10745,0.572
10746,0.572
10747,0.572
11726,0.325
12339,0.339
11295,0.784
11660,0.432
11715,0.294
11266,0.317
11485,0.263
11059,0.649
11523,0.634
11957,0.271
12366,0.697
11279,0.292
11642,0.371
12080,0.791
11360,0.323
11376,0.335
11378,0.323
11460,0.282
11566,0.357
10922,0.458
11317,0.329
11487,0.31
11241,0.758
11086,0.792
11345,0.796
11817,0.583
10910,0.582
12039,0.756
11798,0.583
11826,0.583
11647,0.582
12016,0.717
11755,0.792
12117,0.794
10739,0.741
11954,0.772
11278,0.609
11253,0.755
11910,0.593
11909,0.593
12119,0.748
11959,0.593
12118,0.743
12071,0.693
11590,0.641
11402,0.689
11680,0.654
11808,0.27
11302,0.542
11984,0.215
11252,0.694
10803,0.374
11621,0.302
11619,0.322
11784,0.748
11783,0.801
11830,0.463
11491,0.316
11786,0.487
11827,0.607
11513,0.748
11823,0.333
11861,0.626
12285,0.593
12284,0.593
11623,0.57
11510,0.553
12070,0.573
10985,0.328
10973,0.37
11045,0.314
10801,0.303
11618,0.372
12286,0.649
11770,0.611
11719,0.323
11720,0.349
12040,0.338
11762,0.71
12041,0.784
10837,0.744
10921,0.742
12170,0.687
11858,0.774
10864,0.763
12344,0.686
11882,0.342
11964,0.759
11880,0.388
11881,0.343
11519,0.692
12277,0.694
11921,0.753
11308,0.684
10818,0.694
11853,0.693
11854,0.693
11855,0.693
11602,0.694
12032,0.692
11800,0.776
12129,0.615
10819,0.682
12312,0.688
11521,0.699
12156,0.686
11441,0.542
11722,0.351
12368,0.29
11319,0.779
11372,0.624
10937,0.592
11819,0.458
10909,0.692
11821,0.69
11017,0.692
11844,0.687
11845,0.687
11846,0.687
11847,0.687
11848,0.687
11849,0.687
11850,0.687
11851,0.687
11852,0.687
11832,0.689
11835,0.689
11833,0.689
11860,0.689
11836,0.689
11837,0.689
11838,0.689
11839,0.689
11840,0.689
11275,0.783
10961,0.684
11456,0.694
10848,0.693
12136,0.678
12054,0.516
12019,0.69
11352,0.763
12279,0.694
12363,0.388
12359,0.366
12153,0.688
12014,0.689
10946,0.766
10944,0.339
10945,0.339
10755,0.685
10966,0.692
10905,0.692
11415,0.274
10971,0.727
11003,0.75
11239,0.69
11437,0.509
11502,0.719
11001,0.532
11281,0.702
11672,0.685
12165,0.591
11294,0.57
11749,0.68
10786,0.572
10867,0.278
11668,0.323
11724,0.364
11609,0.634
10926,0.684
11238,0.685
12055,0.714
12224,0.737
10918,0.687
11073,0.757
11004,0.684
11412,0.685
12250,0.765
10719,0.685
10884,0.661
12263,0.477
12354,0.53
11280,0.622
12228,0.678
11754,0.686
11743,0.592
11725,0.686
10940,0.782
11413,0.757
11020,0.323
10808,0.61
12082,0.569
12083,0.569
10982,0.543
10983,0.544
11258,0.315
10866,0.235
11638,0.783
10883,0.627
11822,0.687
11040,0.691
11556,0.548
11971,0.277
12317,0.694
12316,0.281
11018,0.339
10830,0.69
10838,0.693
11987,0.764
11965,0.784
11966,0.686
12313,0.685
12311,0.781
12315,0.685
11530,0.499
12081,0.569
10887,0.371
11883,0.684
11023,0.787
10861,0.281
11008,0.231
11436,0.322
10869,0.316
10863,0.582
11090,0.502
10904,0.787
11075,0.433
11967,0.787
10989,0.253
10979,0.758
11689,0.42
11985,0.718
12077,0.686
10915,0.682
11400,0.765
11700,0.685
12111,0.726
11918,0.689
11355,0.538
11859,0.769
10731,0.689
11669,0.693
11698,0.322
12107,0.32
11674,0.727
11338,0.438
10716,0.74
11634,0.4
11543,0.683
12113,0.69
12242,0.69
11632,0.777
10809,0.776
12010,0.685
11507,0.582
11636,0.765
11635,0.718
10831,0.737
10752,0.387
10753,0.58
10751,0.387
12024,0.743
10994,0.54
12205,0.692
11951,0.319
10995,0.47
10816,0.685
12171,0.689
12239,0.686
10736,0.738
12244,0.381
12061,0.689
11873,0.772
10998,0.781
11259,0.723
11260,0.776
10871,0.781
11589,0.715
11872,0.69
11445,0.685
11588,0.685
11874,0.69
11628,0.382
12226,0.694
11446,0.739
11477,0.685
11915,0.627
12223,0.68
11914,0.576
12275,0.787
11563,0.721
11310,0.693
10879,0.324
11699,0.391
11696,0.546
11288,0.592
12095,0.459
11641,0.272
11226,0.691
11568,0.474
12189,0.687
11357,0.759
11315,0.687
11658,0.679
12180,0.322
11318,0.691
11418,0.274
11815,0.384
11032,0.549
11353,0.724
10850,0.701
10943,0.683
10849,0.689
12238,0.278
10997,0.318
10919,0.232
10939,0.625
11337,0.538
11657,0.626
10806,0.778
11541,0.254
11390,0.433
11391,0.433
11392,0.572
11676,0.387
12259,0.405
11053,0.426
12097,0.42
12025,0.322
11740,0.25
12109,0.418
12108,0.405
12112,0.506
12110,0.584
10903,0.35
10847,0.453
11942,0.323
12037,0.685
10968,0.434
11983,0.368
11538,0.369
12132,0.739
12194,0.379
12185,0.28
11052,0.302
12203,0.44
12202,0.479
12207,0.4
12204,0.44
12208,0.4
12135,0.463
10833,0.426
12195,0.499
12206,0.536
12199,0.4
12196,0.4
12197,0.4
12200,0.366
12133,0.394
12209,0.687
12134,0.385
12201,0.688
12174,0.506
12198,0.4
10834,0.543
12137,0.69
11520,0.654
11037,0.698
12318,0.356
12096,0.42
11733,0.687
11335,0.636
11575,0.402
11913,0.568
12193,0.472
10901,0.781
11038,0.67
11356,0.403
12062,0.747
10996,0.433
11351,0.274
11022,0.638
12260,0.707
10690,0.619
10689,0.599
10812,0.647
10836,0.767
11110,0.688
11050,0.458
11677,0.426
11675,0.426
11678,0.426
11303,0.692
10962,0.672
11375,0.509
10785,0.403
11367,0.512
11369,0.331
11419,0.784
10815,0.692
10942,0.55
10846,0.39
10965,0.238
11889,0.315
11843,0.68
11271,0.236
11034,0.307
10914,0.754
10832,0.565
11070,0.779
10792,0.458
11354,0.297
11104,0.696
10845,0.785
12130,0.703
11963,0.622
12184,0.283
11952,0.531
10913,0.62
12063,0.692
10920,0.531
12175,0.531
11916,0.56
10810,0.274
11480,0.249
11950,0.264
11340,0.332
11457,0.483
11561,0.335
11000,0.366
11341,0.385
11981,0.694
11517,0.542
12271,0.739
11731,0.691
11656,0.622
10950,0.638
12210,0.544
11790,0.692
11272,0.698
12020,0.659
11506,0.782
11505,0.75
11273,0.788
10868,0.727
11015,0.594
10870,0.565
12240,0.7
10948,0.369
11569,0.691
11416,0.688
12297,0.368
11732,0.391
11542,0.639
12241,0.343
11898,0.437
11381,0.607
11805,0.769
11529,0.639
11629,0.401
10969,0.691
12272,0.693
11804,0.622
12060,0.697
12296,0.458
12155,0.582
12234,0.385
12235,0.544
11370,0.774
11371,0.753
12352,0.74
12161,0.567
12163,0.575
12162,0.587
11339,0.617
11336,0.321
12364,0.743
11591,0.267
11592,0.268
10779,0.778
11417,0.686
11475,0.683
10852,0.72
11109,0.692
11625,0.692
10974,0.383
11072,0.723
12009,0.763
11307,0.678
11926,0.728
10853,0.75
10854,0.755
10856,0.692
11555,0.368
11545,0.323
11292,0.723
11051,0.723
11639,0.321
12034,0.351
12101,0.691
11565,0.699
11801,0.621
11802,0.769
12257,0.686
10735,0.686
12036,0.615
12128,0.615
10783,0.318
10857,0.715
10814,0.288
11631,0.625
11269,0.324
11373,0.401
11016,0.606
11240,0.392
10975,0.777
11444,0.343
11056,0.782
11503,0.577
10963,0.436
10778,0.696
10829,0.742
11274,0.761
10865,0.754
10781,0.639
11106,0.387
10782,0.321
11035,0.26
10855,0.757
10759,0.679
10959,0.318
11329,0.389
12314,0.753
11927,0.671
11021,0.693
10813,0.322
10858,0.754
11358,0.69
11395,0.42
10964,0.713
11108,0.781
11225,0.639
12280,0.659
12035,0.692
11803,0.748
12278,0.707
11331,0.351
11564,0.754
10941,0.687
11562,0.55
10970,0.322
11682,0.263
11248,0.624
10817,0.28
10835,0.566
11379,0.688
10900,0.787
11941,0.767
12360,0.767
11516,0.688
12154,0.572
11919,0.713
11332,0.762
10715,0.788
11055,0.35
11857,0.692
11312,0.385
11744,0.388
11290,0.479
11314,0.51
10981,0.693
11454,0.47
10917,0.502
11058,0.364
11082,0.641
11789,0.646
11760,0.71
11237,0.311
11747,0.637
11888,0.683
11060,0.459
11788,0.351
11443,0.388
12098,0.689
11920,0.541
11741,0.456
11717,0.765
10807,0.387
11350,0.407
10916,0.689
11071,0.782
11778,0.69
11311,0.671
11611,0.324
11531,0.606
11544,0.469
11828,0.335
11061,0.305
11368,0.73
11610,0.718
12094,0.368
12319,0.569
11062,0.317
11309,0.691
11420,0.567
12227,0.765
10754,0.666
11742,0.631
11879,0.758
12258,0.688
11410,0.626
11856,0.349
11074,0.597
11107,0.574
12001,0.691
10928,0.687
10784,0.776
11349,0.685
12079,0.683
11330,0.693
11476,0.682
11630,0.694
11886,0.692
11697,0.686
11887,0.739
12078,0.692
12131,0.756
11922,0.765
11484,0.338
11301,0.686
11518,0.69
11245,0.754
11320,0.754
11334,0.75
11249,0.753
11405,0.713
11404,0.713
11246,0.342
10967,0.699
11333,0.75
11396,0.678
11316,0.738
10927,0.694
11944,0.678
11814,0.467
11799,0.261
11536,0.257
10911,0.69
10960,0.69
11601,0.692
11771,0.691
11937,0.323
10712,0.294
10714,0.257
11343,0.264
10878,0.282
11067,0.253
10708,0.32
10706,0.316
10768,0.316
12190,0.509
11102,0.257
12220,0.322
11325,0.322
11389,0.31
11030,0.509
10769,0.251
11552,0.32
11554,0.318
12192,0.319
11268,0.253
11393,0.245
10722,0.262
10730,0.738
11394,0.326
11831,0.256
12042,0.305
10723,0.318
11009,0.738
11267,0.257
11029,0.261
10772,0.349
11322,0.268
11323,0.302
10899,0.319
11776,0.254
11735,0.253
12123,0.253
11777,0.253
11068,0.252
12124,0.252
12089,0.306
10977,0.366
12302,0.254
11066,0.252
11774,0.254
11775,0.254
12122,0.253
12304,0.338
11661,0.738
10704,0.321
12303,0.383
10707,0.32
11299,0.254
10823,0.265
11031,0.32
12000,0.263
11736,0.712
11999,0.738
11982,0.25
12049,0.284
11383,0.321
11384,0.259
12361,0.266
11326,0.309
11572,0.303
10771,0.235
11537,0.315
11265,0.302
11264,0.319
11263,0.32
11010,0.738
11033,0.716
11960,0.308
11739,0.374
10794,0.32
10793,0.32
12127,0.308
11438,0.318
11940,0.259
11557,0.308
11603,0.37
11608,0.414
11604,0.395
11028,0.319
11606,0.395
11607,0.412
12151,0.32
12152,0.318
12149,0.319
12150,0.319
12148,0.318
10729,0.317
11365,0.322
12341,0.761
12121,0.797
11501,0.316
11810,0.307
11809,0.309
12362,0.319
12187,0.348
12048,0.314
11911,0.294
11979,0.578
11540,0.235
11027,0.25
11025,0.244
11026,0.251
10875,0.36
11473,0.508
12142,0.321
11624,0.635
12015,0.578
10724,0.235
12357,0.263
11734,0.718
11654,0.583
11655,0.389
11938,0.603
11939,0.388
12047,0.364
12045,0.379
12147,0.34
12146,0.34
12043,0.331
12044,0.366
12144,0.437
12145,0.33
12143,0.323
12046,0.365
11497,0.318
11496,0.315
11471,0.318
11470,0.314
10828,0.692
11580,0.313
11559,0.32
11560,0.311
11388,0.333
10774,0.266
10775,0.23
10776,0.32
11570,0.335
11262,0.766
10876,0.731
11633,0.353
11344,0.307
11257,0.307
11600,0.252
11327,0.311
11439,0.745
10993,0.746
11812,0.688
10999,0.76
11261,0.42
12023,0.763
11558,0.322
11758,0.688
10721,0.688
11757,0.35
10851,0.323
10880,0.339
